moisture_percent,permeability,mold_hardness,pouring_temp_C,defect_label
3.85,102.3,67.1,1479.3,Sand_Wash
5.49,97.3,73.8,1385.2,Sand_Wash
3.56,97.1,78.3,1474.1,Sand_Wash
3.89,98.2,64.6,1431.6,Sand_Wash
4.64,99.4,74.4,1411.0,Sand_Wash
5.34,108.1,68.3,1459.0,Sand_Wash
5.14,100.8,66.5,1473.6,Sand_Wash
3.83,95.8,68.6,1460.1,Sand_Wash
5.04,113.4,70.1,1390.0,Sand_Wash
4.68,110.6,61.8,1397.3,Sand_Wash
3.52,106.9,76.8,1447.1,Sand_Wash
5.46,96.3,77.2,1461.4,Sand_Wash
4.13,114.5,65.5,1468.9,Sand_Wash
5.26,110.2,70.7,1392.0,Sand_Wash
4.56,102.1,75.1,1455.8,Sand_Wash
5.32,95.3,75.4,1473.8,Sand_Wash
5.08,97.6,61.5,1382.1,Sand_Wash
4.76,107.6,78.8,1419.8,Sand_Wash
4.16,107.5,75.7,1473.7,Sand_Wash
5.11,103.5,72.1,1465.6,Sand_Wash
4.48,99.3,63.2,1380.0,Sand_Wash
4.94,97.2,64.6,1409.8,Sand_Wash
4.62,103.0,72.8,1385.6,Sand_Wash
3.75,105.0,66.4,1409.6,Sand_Wash
3.63,112.9,73.1,1392.2,Sand_Wash
3.63,114.5,72.9,1421.7,Sand_Wash
4.9,110.1,74.8,1427.8,Sand_Wash
4.36,95.2,77.6,1440.3,Sand_Wash
3.91,113.4,77.4,1478.9,Sand_Wash
5.25,115.0,64.6,1464.2,Sand_Wash
5.15,99.6,61.9,1477.9,Sand_Wash
4.09,112.4,60.1,1382.1,Sand_Wash
4.43,99.8,73.1,1436.6,Sand_Wash
3.65,98.3,67.4,1398.6,Sand_Wash
5.08,103.3,61.8,1428.4,Sand_Wash
3.68,97.6,64.6,1466.0,Sand_Wash
5.35,111.5,66.3,1407.2,Sand_Wash
4.6,109.4,78.9,1393.2,Sand_Wash
3.6,108.9,75.8,1464.6,Sand_Wash
4.86,114.1,69.7,1471.4,Sand_Wash
5.44,111.9,65.9,1399.6,Sand_Wash
4.6,104.1,76.7,1390.0,Sand_Wash
4.02,110.0,61.8,1412.1,Sand_Wash
4.27,107.5,63.0,1466.1,Sand_Wash
4.4,113.3,68.9,1407.5,Sand_Wash
3.78,95.1,70.1,1390.7,Sand_Wash
4.28,106.8,65.2,1397.5,Sand_Wash
5.05,113.9,61.9,1395.6,Sand_Wash
5.42,95.8,78.6,1380.5,Sand_Wash
5.25,101.1,77.8,1411.7,Sand_Wash
4.81,80.7,89.8,1457.4,Sand_Inclusion
4.56,88.4,93.6,1467.0,Sand_Inclusion
4.4,88.8,104.2,1412.9,Sand_Inclusion
5.27,87.6,89.2,1442.4,Sand_Inclusion
3.65,87.5,88.5,1387.1,Sand_Inclusion
4.3,85.2,102.1,1477.4,Sand_Inclusion
4.38,80.5,100.0,1436.5,Sand_Inclusion
4.4,82.8,95.0,1413.9,Sand_Inclusion
5.01,84.9,102.5,1434.4,Sand_Inclusion
3.98,87.7,96.1,1400.7,Sand_Inclusion
4.75,83.2,101.9,1425.3,Sand_Inclusion
4.95,80.9,92.9,1478.3,Sand_Inclusion
5.12,81.4,90.6,1413.0,Sand_Inclusion
4.8,86.8,100.0,1431.0,Sand_Inclusion
5.12,83.9,87.5,1436.4,Sand_Inclusion
5.4,87.1,96.6,1444.7,Sand_Inclusion
5.36,83.9,91.6,1477.7,Sand_Inclusion
5.23,82.9,94.3,1421.5,Sand_Inclusion
3.8,88.6,93.1,1467.5,Sand_Inclusion
3.88,84.9,85.5,1456.4,Sand_Inclusion
4.66,85.6,86.0,1401.1,Sand_Inclusion
3.65,82.6,97.5,1436.6,Sand_Inclusion
4.72,84.9,90.5,1404.5,Sand_Inclusion
3.77,87.6,97.3,1398.7,Sand_Inclusion
3.85,87.9,99.9,1445.9,Sand_Inclusion
4.31,82.4,104.6,1459.7,Sand_Inclusion
4.1,87.6,100.2,1409.7,Sand_Inclusion
4.35,81.7,87.2,1452.3,Sand_Inclusion
4.04,87.4,104.9,1387.7,Sand_Inclusion
4.45,87.2,100.8,1456.0,Sand_Inclusion
4.2,84.1,96.9,1477.4,Sand_Inclusion
4.16,88.3,90.4,1478.9,Sand_Inclusion
4.84,84.2,97.3,1407.3,Sand_Inclusion
4.05,81.0,87.3,1414.8,Sand_Inclusion
5.03,85.5,87.1,1465.2,Sand_Inclusion
4.7,88.6,98.4,1397.5,Sand_Inclusion
4.45,85.8,85.6,1381.5,Sand_Inclusion
3.76,82.3,93.6,1428.7,Sand_Inclusion
3.78,86.1,96.9,1409.4,Sand_Inclusion
3.53,80.7,92.8,1395.4,Sand_Inclusion
4.25,85.7,95.9,1403.1,Sand_Inclusion
4.19,85.5,102.2,1455.3,Sand_Inclusion
4.61,83.3,92.3,1467.9,Sand_Inclusion
3.58,88.9,98.3,1448.1,Sand_Inclusion
3.58,85.4,94.7,1390.6,Sand_Inclusion
4.06,88.0,96.0,1421.3,Sand_Inclusion
3.65,86.4,99.1,1441.4,Sand_Inclusion
4.52,83.9,96.9,1403.3,Sand_Inclusion
5.38,85.3,91.2,1425.0,Sand_Inclusion
5.11,81.5,90.9,1448.0,Sand_Inclusion
4.13,87.1,87.6,1456.3,Sand_Inclusion
3.64,80.1,103.0,1438.1,Sand_Inclusion
4.2,82.1,97.3,1430.9,Sand_Inclusion
5.48,88.8,97.7,1424.3,Sand_Inclusion
4.48,86.1,87.0,1412.8,Sand_Inclusion
3.65,80.7,88.9,1428.5,Sand_Inclusion
5.07,84.4,91.7,1388.2,Sand_Inclusion
4.6,82.4,97.3,1477.7,Sand_Inclusion
3.72,81.9,94.5,1476.9,Sand_Inclusion
5.04,88.1,91.7,1479.2,Sand_Inclusion
3.71,80.5,102.1,1472.7,Sand_Inclusion
3.68,81.0,85.7,1390.5,Sand_Inclusion
3.92,88.7,98.4,1457.9,Sand_Inclusion
5.05,84.8,100.9,1439.6,Sand_Inclusion
4.13,85.0,95.7,1462.3,Sand_Inclusion
5.46,83.7,100.3,1390.0,Sand_Inclusion
5.05,83.3,85.8,1416.3,Sand_Inclusion
4.72,81.1,103.5,1387.8,Sand_Inclusion
5.36,86.4,91.6,1419.1,Sand_Inclusion
4.98,85.4,98.4,1418.9,Sand_Inclusion
4.48,88.9,89.3,1421.8,Sand_Inclusion
4.08,86.9,100.3,1409.2,Sand_Inclusion
3.66,80.1,93.5,1421.0,Sand_Inclusion
5.48,84.2,90.1,1469.1,Sand_Inclusion
4.48,85.4,86.9,1418.3,Sand_Inclusion
5.39,85.3,91.9,1442.6,Sand_Inclusion
5.32,82.5,95.1,1475.9,Sand_Inclusion
3.84,86.5,97.3,1448.0,Sand_Inclusion
4.2,82.8,98.7,1401.6,Sand_Inclusion
4.34,81.7,85.2,1477.0,Sand_Inclusion
4.36,88.7,87.8,1438.7,Sand_Inclusion
3.9,87.1,100.7,1391.3,Sand_Inclusion
5.32,81.8,97.3,1478.6,Sand_Inclusion
5.26,88.6,91.9,1390.6,Sand_Inclusion
3.88,84.5,100.9,1395.0,Sand_Inclusion
4.82,82.9,91.8,1446.2,Sand_Inclusion
4.43,87.3,88.1,1459.0,Sand_Inclusion
3.63,81.7,98.1,1465.5,Sand_Inclusion
4.01,82.9,95.7,1401.2,Sand_Inclusion
5.12,87.0,87.9,1426.4,Sand_Inclusion
5.05,83.0,97.7,1385.0,Sand_Inclusion
4.72,81.4,101.6,1415.5,Sand_Inclusion
4.06,87.6,86.0,1419.7,Sand_Inclusion
4.24,82.6,103.2,1455.1,Sand_Inclusion
3.63,86.4,95.5,1470.1,Sand_Inclusion
4.13,85.2,95.0,1429.0,Sand_Inclusion
4.41,81.9,100.1,1425.1,Sand_Inclusion
5.42,82.3,98.7,1474.1,Sand_Inclusion
4.83,87.8,101.5,1416.0,Sand_Inclusion
4.7,81.4,95.7,1403.0,Sand_Inclusion
4.99,84.8,93.2,1406.9,Sand_Inclusion
5.5,80.6,85.9,1401.7,Sand_Inclusion
5.44,88.8,98.1,1468.0,Sand_Inclusion
3.93,88.7,87.9,1390.1,Sand_Inclusion
3.72,85.2,100.6,1416.7,Sand_Inclusion
5.46,83.9,88.0,1426.6,Sand_Inclusion
4.86,87.5,94.2,1439.4,Sand_Inclusion
4.03,85.8,104.7,1384.9,Sand_Inclusion
5.27,85.1,90.0,1475.5,Sand_Inclusion
4.47,83.0,88.6,1404.4,Sand_Inclusion
5.17,85.5,103.3,1403.2,Sand_Inclusion
3.74,80.1,95.2,1479.8,Sand_Inclusion
4.89,82.8,102.5,1458.2,Sand_Inclusion
3.53,87.4,91.0,1395.0,Sand_Inclusion
3.95,84.2,93.5,1408.9,Sand_Inclusion
3.84,86.9,104.8,1457.8,Sand_Inclusion
4.09,82.2,89.4,1393.7,Sand_Inclusion
4.6,85.4,99.1,1448.0,Sand_Inclusion
4.08,83.0,98.6,1414.9,Sand_Inclusion
3.93,83.4,90.4,1388.8,Sand_Inclusion
5.16,87.7,89.4,1386.5,Sand_Inclusion
4.98,81.9,92.9,1386.4,Sand_Inclusion
3.95,87.1,101.1,1400.7,Sand_Inclusion
4.17,81.2,86.5,1479.2,Sand_Inclusion
4.81,84.9,100.3,1464.0,Sand_Inclusion
5.11,80.1,88.7,1445.5,Sand_Inclusion
4.25,88.8,98.3,1475.7,Sand_Inclusion
3.9,87.8,91.4,1479.0,Sand_Inclusion
3.82,84.6,100.9,1423.3,Sand_Inclusion
4.44,88.9,93.5,1440.4,Sand_Inclusion
3.61,87.6,98.0,1420.4,Sand_Inclusion
3.53,85.3,85.3,1380.1,Sand_Inclusion
4.73,81.7,88.8,1445.3,Sand_Inclusion
3.61,82.8,88.0,1438.0,Sand_Inclusion
4.82,86.5,90.1,1388.9,Sand_Inclusion
3.66,83.8,103.9,1401.8,Sand_Inclusion
4.01,80.9,97.1,1448.0,Sand_Inclusion
4.79,87.8,94.7,1393.4,Sand_Inclusion
4.08,86.0,97.3,1433.1,Sand_Inclusion
4.87,85.7,102.6,1438.6,Sand_Inclusion
5.06,82.2,98.6,1470.2,Sand_Inclusion
4.27,87.0,99.5,1386.0,Sand_Inclusion
4.66,81.2,104.3,1461.1,Sand_Inclusion
3.72,81.1,96.9,1414.5,Sand_Inclusion
3.57,84.9,92.8,1390.1,Sand_Inclusion
5.1,88.2,100.1,1462.2,Sand_Inclusion
3.93,82.4,89.2,1456.5,Sand_Inclusion
5.4,86.5,102.6,1443.9,Sand_Inclusion
4.28,83.8,86.5,1383.1,Sand_Inclusion
4.89,83.9,96.0,1435.8,Sand_Inclusion
4.05,84.3,94.4,1418.8,Sand_Inclusion
5.14,84.1,97.1,1469.6,Sand_Inclusion
5.23,88.0,90.4,1383.5,Sand_Inclusion
4.02,82.5,103.2,1444.9,Sand_Inclusion
3.66,81.2,88.1,1443.0,Sand_Inclusion
4.97,87.7,103.8,1400.2,Sand_Inclusion
4.12,82.2,92.2,1471.5,Sand_Inclusion
4.65,86.6,94.8,1382.9,Sand_Inclusion
3.63,84.8,99.4,1401.5,Sand_Inclusion
4.94,87.3,93.2,1454.6,Sand_Inclusion
4.31,86.1,100.3,1479.2,Sand_Inclusion
4.19,83.7,88.3,1400.4,Sand_Inclusion
4.89,88.3,92.9,1398.0,Sand_Inclusion
4.07,84.1,90.8,1403.4,Sand_Inclusion
4.97,80.1,95.8,1459.4,Sand_Inclusion
4.03,85.4,98.4,1445.5,Sand_Inclusion
4.39,83.1,101.7,1455.8,Sand_Inclusion
4.14,80.9,86.4,1389.4,Sand_Inclusion
4.67,80.5,91.7,1455.3,Sand_Inclusion
4.09,86.9,99.9,1404.6,Sand_Inclusion
4.96,86.7,92.9,1401.0,Sand_Inclusion
4.54,88.3,97.8,1397.3,Sand_Inclusion
4.87,83.8,96.8,1453.4,Sand_Inclusion
4.53,87.3,99.4,1441.5,Sand_Inclusion
3.8,87.5,103.7,1393.7,Sand_Inclusion
4.48,82.3,100.1,1452.2,Sand_Inclusion
3.78,87.9,88.6,1459.7,Sand_Inclusion
4.41,83.0,88.2,1396.8,Sand_Inclusion
4.82,85.0,87.4,1391.3,Sand_Inclusion
3.64,86.7,99.2,1385.8,Sand_Inclusion
4.62,80.8,103.1,1470.7,Sand_Inclusion
4.9,88.3,101.2,1462.9,Sand_Inclusion
4.64,82.8,89.4,1412.7,Sand_Inclusion
4.76,81.6,90.2,1426.8,Sand_Inclusion
3.97,85.3,103.5,1454.8,Sand_Inclusion
4.83,85.2,94.8,1398.7,Sand_Inclusion
5.29,82.2,86.8,1455.0,Sand_Inclusion
3.85,83.3,85.6,1393.7,Sand_Inclusion
3.85,80.5,98.1,1463.7,Sand_Inclusion
4.25,87.9,89.3,1412.5,Sand_Inclusion
3.8,85.6,93.4,1441.3,Sand_Inclusion
5.02,84.9,97.6,1473.5,Sand_Inclusion
4.1,83.2,99.4,1441.1,Sand_Inclusion
3.86,83.4,94.4,1421.9,Sand_Inclusion
3.86,88.3,100.2,1428.1,Sand_Inclusion
4.86,88.1,87.7,1405.0,Sand_Inclusion
4.59,87.2,85.7,1478.4,Sand_Inclusion
4.41,83.2,90.9,1397.4,Sand_Inclusion
5.08,88.6,93.3,1475.2,Sand_Inclusion
5.15,84.3,98.5,1423.5,Sand_Inclusion
4.62,80.5,98.9,1385.3,Sand_Inclusion
5.13,87.4,89.7,1412.4,Sand_Inclusion
4.46,85.4,90.7,1439.2,Sand_Inclusion
4.1,80.5,85.1,1390.1,Sand_Inclusion
5.08,88.7,93.5,1431.3,Sand_Inclusion
3.79,85.0,87.9,1441.1,Sand_Inclusion
5.37,81.8,100.3,1382.4,Sand_Inclusion
4.25,81.0,92.0,1397.4,Sand_Inclusion
4.25,83.8,91.0,1445.7,Sand_Inclusion
5.34,83.6,88.8,1407.1,Sand_Inclusion
5.21,85.1,94.1,1395.0,Sand_Inclusion
4.4,82.5,103.9,1468.4,Sand_Inclusion
3.67,84.6,89.5,1421.1,Sand_Inclusion
5.25,84.7,91.7,1400.8,Sand_Inclusion
5.1,85.6,94.4,1401.7,Sand_Inclusion
4.17,88.6,95.4,1420.1,Sand_Inclusion
4.54,87.0,91.8,1397.9,Sand_Inclusion
4.67,86.0,99.3,1468.2,Sand_Inclusion
4.24,80.7,104.2,1423.5,Sand_Inclusion
4.75,86.0,95.9,1400.5,Sand_Inclusion
5.01,87.2,96.1,1428.9,Sand_Inclusion
3.73,80.8,91.8,1411.1,Sand_Inclusion
5.41,87.1,98.2,1431.8,Sand_Inclusion
3.83,88.8,92.5,1390.7,Sand_Inclusion
4.49,87.9,102.7,1381.1,Sand_Inclusion
5.27,82.4,85.8,1464.8,Sand_Inclusion
5.23,85.4,96.5,1461.3,Sand_Inclusion
5.07,88.0,96.1,1476.8,Sand_Inclusion
5.49,81.0,102.0,1430.0,Sand_Inclusion
4.28,85.5,86.1,1430.6,Sand_Inclusion
5.24,81.9,93.5,1473.9,Sand_Inclusion
4.36,83.2,93.8,1431.9,Sand_Inclusion
4.76,87.2,94.0,1461.7,Sand_Inclusion
4.57,83.0,98.2,1451.8,Sand_Inclusion
4.62,80.5,88.4,1408.5,Sand_Inclusion
4.07,86.1,85.4,1455.6,Sand_Inclusion
4.03,82.8,95.6,1401.6,Sand_Inclusion
5.27,80.8,93.9,1464.9,Sand_Inclusion
4.73,82.6,93.4,1450.7,Sand_Inclusion
5.45,88.0,91.8,1479.8,Sand_Inclusion
3.51,80.2,101.5,1399.9,Sand_Inclusion
3.62,82.1,93.5,1453.1,Sand_Inclusion
4.75,82.1,95.1,1472.6,Sand_Inclusion
5.13,82.9,104.6,1450.9,Sand_Inclusion
3.62,80.3,88.4,1452.8,Sand_Inclusion
3.87,84.6,86.9,1472.1,Sand_Inclusion
4.19,88.2,103.9,1380.6,Sand_Inclusion
4.43,80.2,103.2,1431.8,Sand_Inclusion
3.65,81.0,92.7,1474.0,Sand_Inclusion
4.89,87.8,92.3,1384.3,Sand_Inclusion
5.45,80.2,104.0,1416.9,Sand_Inclusion
3.52,86.2,104.6,1476.6,Sand_Inclusion
3.82,81.6,96.3,1443.7,Sand_Inclusion
4.98,81.6,104.2,1443.9,Sand_Inclusion
5.19,84.9,93.3,1477.7,Sand_Inclusion
4.66,87.8,104.1,1447.5,Sand_Inclusion
4.6,80.0,85.8,1400.1,Sand_Inclusion
3.87,82.3,91.1,1416.0,Sand_Inclusion
4.34,80.9,85.8,1447.4,Sand_Inclusion
4.57,84.0,97.7,1462.8,Sand_Inclusion
4.36,85.8,104.1,1464.0,Sand_Inclusion
4.35,85.8,88.5,1436.1,Sand_Inclusion
5.46,84.7,103.6,1420.7,Sand_Inclusion
5.5,85.2,85.8,1438.7,Sand_Inclusion
4.05,80.3,101.4,1407.6,Sand_Inclusion
5.09,82.6,88.9,1477.4,Sand_Inclusion
4.22,85.4,97.2,1436.0,Sand_Inclusion
5.33,86.1,93.1,1466.2,Sand_Inclusion
3.86,84.9,104.0,1442.5,Sand_Inclusion
5.13,85.9,101.8,1474.4,Sand_Inclusion
4.05,81.5,94.7,1450.2,Sand_Inclusion
3.95,80.0,91.9,1476.9,Sand_Inclusion
4.89,83.6,88.9,1415.6,Sand_Inclusion
3.84,81.0,103.1,1479.8,Sand_Inclusion
3.83,80.5,91.6,1426.2,Sand_Inclusion
3.91,82.7,89.0,1457.4,Sand_Inclusion
4.93,85.7,92.7,1470.9,Sand_Inclusion
5.44,81.6,89.5,1432.6,Sand_Inclusion
3.68,83.9,96.6,1432.2,Sand_Inclusion
4.16,84.9,104.2,1400.6,Sand_Inclusion
4.81,80.4,86.3,1435.2,Sand_Inclusion
3.71,80.2,88.4,1436.5,Sand_Inclusion
4.91,81.8,98.4,1398.2,Sand_Inclusion
4.73,83.7,98.1,1479.5,Sand_Inclusion
5.38,80.0,102.7,1386.6,Sand_Inclusion
5.41,82.5,92.6,1389.2,Sand_Inclusion
3.72,86.5,103.9,1441.1,Sand_Inclusion
4.93,86.9,90.3,1384.5,Sand_Inclusion
3.5,83.2,89.8,1386.2,Sand_Inclusion
3.86,81.1,103.3,1394.0,Sand_Inclusion
4.58,85.3,95.9,1389.9,Sand_Inclusion
4.14,80.5,92.9,1398.9,Sand_Inclusion
4.62,86.2,95.6,1423.4,Sand_Inclusion
4.27,87.6,89.4,1453.4,Sand_Inclusion
5.01,83.8,90.9,1427.1,Sand_Inclusion
3.69,80.4,87.2,1398.7,Sand_Inclusion
4.51,87.6,89.7,1473.5,Sand_Inclusion
5.41,88.6,101.8,1416.4,Sand_Inclusion
3.65,85.1,96.2,1465.0,Sand_Inclusion
5.49,84.6,91.9,1398.6,Sand_Inclusion
3.51,84.6,96.1,1462.5,Sand_Inclusion
4.51,88.2,97.6,1464.0,Sand_Inclusion
3.8,87.7,98.5,1397.0,Sand_Inclusion
3.88,88.3,85.6,1426.3,Sand_Inclusion
4.13,86.0,101.8,1416.0,Sand_Inclusion
4.35,88.8,100.7,1469.7,Sand_Inclusion
4.38,82.1,93.2,1451.6,Sand_Inclusion
3.72,82.4,85.9,1423.2,Sand_Inclusion
5.15,80.2,98.5,1473.2,Sand_Inclusion
3.97,86.2,104.5,1476.2,Sand_Inclusion
3.97,80.9,88.0,1450.2,Sand_Inclusion
4.95,86.1,91.7,1397.0,Sand_Inclusion
4.66,84.4,99.6,1424.1,Sand_Inclusion
4.18,82.6,89.2,1406.6,Sand_Inclusion
3.69,83.1,85.7,1398.6,Sand_Inclusion
4.99,82.9,98.4,1451.7,Sand_Inclusion
4.66,88.6,85.4,1453.9,Sand_Inclusion
5.42,87.8,88.4,1412.7,Sand_Inclusion
3.84,85.4,99.2,1411.7,Sand_Inclusion
4.58,86.2,93.4,1465.4,Sand_Inclusion
5.04,80.6,97.4,1403.5,Sand_Inclusion
4.62,88.6,102.6,1420.5,Sand_Inclusion
4.08,82.1,95.7,1391.4,Sand_Inclusion
4.6,80.0,91.5,1402.0,Sand_Inclusion
5.44,86.5,92.0,1389.3,Sand_Inclusion
4.53,81.9,95.7,1463.5,Sand_Inclusion
4.73,85.7,95.8,1472.7,Sand_Inclusion
5.36,84.6,91.1,1426.0,Sand_Inclusion
3.87,85.7,95.0,1390.3,Sand_Inclusion
3.9,84.3,102.8,1436.6,Sand_Inclusion
4.86,83.1,96.4,1424.7,Sand_Inclusion
4.82,80.5,94.9,1409.6,Sand_Inclusion
4.15,88.6,88.7,1411.1,Sand_Inclusion
4.52,87.8,93.3,1454.4,Sand_Inclusion
5.21,82.8,92.9,1415.7,Sand_Inclusion
5.17,80.4,91.2,1447.9,Sand_Inclusion
4.63,83.9,95.8,1399.8,Sand_Inclusion
4.36,84.5,103.0,1406.1,Sand_Inclusion
5.24,85.8,85.4,1452.5,Sand_Inclusion
3.57,89.0,102.5,1409.7,Sand_Inclusion
4.01,83.4,92.1,1417.2,Sand_Inclusion
4.14,85.6,88.3,1464.6,Sand_Inclusion
5.12,84.3,102.1,1404.7,Sand_Inclusion
3.54,85.6,94.2,1436.7,Sand_Inclusion
5.3,88.7,97.7,1456.4,Sand_Inclusion
3.67,81.4,99.7,1423.1,Sand_Inclusion
4.39,82.8,97.1,1398.5,Sand_Inclusion
4.75,81.6,86.3,1413.0,Sand_Inclusion
3.96,88.0,86.1,1397.7,Sand_Inclusion
4.6,84.3,85.9,1380.7,Sand_Inclusion
5.48,85.9,92.3,1427.0,Sand_Inclusion
4.03,83.1,98.0,1468.3,Sand_Inclusion
3.87,87.6,87.4,1401.5,Sand_Inclusion
3.57,81.3,103.3,1425.9,Sand_Inclusion
3.66,88.6,102.6,1455.5,Sand_Inclusion
5.37,82.0,101.7,1449.0,Sand_Inclusion
5.24,87.2,91.9,1457.4,Sand_Inclusion
4.02,83.0,87.2,1473.5,Sand_Inclusion
4.08,84.7,92.8,1476.0,Sand_Inclusion
4.17,87.0,102.1,1423.6,Sand_Inclusion
4.26,86.7,103.3,1455.5,Sand_Inclusion
3.95,88.0,92.8,1437.6,Sand_Inclusion
5.16,81.7,100.7,1439.6,Sand_Inclusion
5.29,81.5,93.4,1463.3,Sand_Inclusion
3.54,81.0,104.8,1408.0,Sand_Inclusion
5.45,81.6,92.2,1455.3,Sand_Inclusion
4.82,85.2,95.6,1464.3,Sand_Inclusion
3.97,84.0,88.1,1439.6,Sand_Inclusion
4.0,83.0,94.4,1382.7,Sand_Inclusion
3.68,86.2,93.6,1466.5,Sand_Inclusion
4.89,80.1,97.3,1389.4,Sand_Inclusion
5.06,88.9,95.6,1448.3,Sand_Inclusion
3.97,83.9,102.1,1396.7,Sand_Inclusion
4.03,84.0,99.2,1417.6,Sand_Inclusion
5.36,80.9,92.4,1450.9,Sand_Inclusion
3.95,85.9,88.3,1385.6,Sand_Inclusion
3.74,88.4,96.0,1459.6,Sand_Inclusion
4.17,85.3,94.9,1474.6,Sand_Inclusion
5.0,86.6,85.9,1435.0,Sand_Inclusion
4.43,88.4,90.1,1407.0,Sand_Inclusion
4.32,82.2,87.6,1465.7,Sand_Inclusion
4.62,87.8,101.6,1408.2,Sand_Inclusion
4.6,80.7,103.3,1420.4,Sand_Inclusion
4.29,82.7,94.2,1405.2,Sand_Inclusion
4.25,87.2,101.7,1410.4,Sand_Inclusion
4.44,87.9,86.1,1468.9,Sand_Inclusion
3.94,86.1,96.7,1435.3,Sand_Inclusion
5.22,80.9,91.9,1433.8,Sand_Inclusion
5.12,81.9,101.1,1420.0,Sand_Inclusion
3.88,86.8,86.8,1431.5,Sand_Inclusion
3.63,83.2,97.0,1435.6,Sand_Inclusion
4.31,83.9,89.5,1425.6,Sand_Inclusion
5.41,87.7,87.9,1383.0,Sand_Inclusion
5.37,84.7,95.8,1458.1,Sand_Inclusion
4.13,84.3,104.4,1447.2,Sand_Inclusion
3.81,81.2,89.1,1456.7,Sand_Inclusion
4.09,80.2,103.9,1397.0,Sand_Inclusion
3.52,82.1,89.7,1422.2,Sand_Inclusion
5.34,87.9,94.1,1421.1,Sand_Inclusion
4.61,82.2,86.0,1473.9,Sand_Inclusion
3.87,81.8,94.4,1429.2,Sand_Inclusion
3.54,81.3,92.6,1448.4,Sand_Inclusion
3.96,83.8,96.1,1468.9,Sand_Inclusion
4.15,81.2,94.8,1454.7,Sand_Inclusion
3.72,83.8,85.4,1383.4,Sand_Inclusion
4.47,82.7,101.9,1440.2,Sand_Inclusion
4.41,83.7,94.9,1384.0,Sand_Inclusion
5.29,89.0,88.6,1392.0,Sand_Inclusion
3.79,85.9,98.2,1464.8,Sand_Inclusion
5.0,84.0,97.3,1448.8,Sand_Inclusion
4.53,84.3,97.9,1435.7,Sand_Inclusion
4.79,85.5,99.4,1444.3,Sand_Inclusion
4.54,86.1,94.0,1404.2,Sand_Inclusion
3.5,85.0,96.8,1477.2,Sand_Inclusion
4.22,83.5,89.0,1387.1,Sand_Inclusion
5.05,82.2,97.2,1448.8,Sand_Inclusion
4.44,87.9,93.9,1408.5,Sand_Inclusion
5.29,87.8,88.3,1382.6,Sand_Inclusion
3.68,82.6,104.4,1435.9,Sand_Inclusion
4.25,88.0,94.1,1411.5,Sand_Inclusion
5.38,87.6,101.9,1431.2,Sand_Inclusion
5.08,81.6,96.5,1478.4,Sand_Inclusion
4.08,87.1,94.8,1384.0,Sand_Inclusion
5.03,81.5,97.6,1388.6,Sand_Inclusion
5.39,82.6,89.5,1392.9,Sand_Inclusion
5.39,86.4,99.8,1429.9,Sand_Inclusion
4.45,81.0,96.2,1404.7,Sand_Inclusion
5.45,87.2,93.3,1395.1,Sand_Inclusion
5.07,81.1,88.8,1401.2,Sand_Inclusion
4.61,87.1,91.3,1388.5,Sand_Inclusion
4.43,86.7,89.4,1402.0,Sand_Inclusion
5.39,88.6,104.8,1460.8,Sand_Inclusion
3.88,81.9,91.8,1411.8,Sand_Inclusion
5.41,87.1,99.5,1398.6,Sand_Inclusion
5.32,87.5,88.3,1467.1,Sand_Inclusion
4.04,80.7,98.1,1445.4,Sand_Inclusion
3.69,82.9,104.9,1447.8,Sand_Inclusion
4.96,81.9,86.6,1407.7,Sand_Inclusion
4.0,82.1,88.9,1437.5,Sand_Inclusion
4.16,87.4,88.7,1426.5,Sand_Inclusion
3.53,84.3,86.1,1477.8,Sand_Inclusion
5.08,84.4,86.7,1439.2,Sand_Inclusion
5.02,81.7,96.4,1461.4,Sand_Inclusion
5.04,87.2,102.6,1473.8,Sand_Inclusion
4.31,85.1,100.8,1449.7,Sand_Inclusion
5.49,80.1,92.1,1408.1,Sand_Inclusion
4.02,82.0,99.2,1388.5,Sand_Inclusion
4.98,86.2,90.0,1405.3,Sand_Inclusion
4.76,86.9,102.5,1465.2,Sand_Inclusion
5.43,85.2,103.2,1460.9,Sand_Inclusion
5.29,80.1,104.3,1427.4,Sand_Inclusion
5.1,81.1,92.9,1407.1,Sand_Inclusion
4.08,81.1,101.1,1380.9,Sand_Inclusion
4.13,81.6,96.8,1405.4,Sand_Inclusion
4.02,84.4,98.1,1392.1,Sand_Inclusion
3.85,82.2,104.5,1419.7,Sand_Inclusion
4.7,82.2,94.8,1387.4,Sand_Inclusion
3.57,84.2,93.0,1393.7,Sand_Inclusion
4.88,88.9,92.9,1442.5,Sand_Inclusion
5.43,87.5,94.3,1453.7,Sand_Inclusion
3.76,84.6,90.6,1396.1,Sand_Inclusion
4.35,81.2,99.0,1425.6,Sand_Inclusion
4.56,81.3,87.8,1438.3,Sand_Inclusion
5.47,80.9,90.7,1466.9,Sand_Inclusion
3.64,87.9,95.5,1420.8,Sand_Inclusion
4.12,82.7,91.1,1468.5,Sand_Inclusion
4.95,86.0,101.0,1405.7,Sand_Inclusion
4.74,84.1,100.6,1410.9,Sand_Inclusion
4.79,87.9,93.0,1386.7,Sand_Inclusion
4.53,83.1,98.4,1475.1,Sand_Inclusion
4.47,84.2,98.1,1390.3,Sand_Inclusion
